problem,mu,tau,feasible,no_aliasing,min_abs_tau_lambda,max_abs_tau_lambda,C_phys,C_bin,rotation_valid,max_grid_distance,operator_absolute_filter_error,operator_relative_filter_error,rhs_relative_filter_error,cost_proxy,target_met,selected,rejection_reason,parameter_selection_method
random_03,1024,16.497509914018984,True,True,1.1837793631580662,16.33416823170197,,,True,0.47491735489249964,1.1138085019850497,0.10296402458331788,0.08267972803000025,1090781184,False,False,,exact_spectral_benchmark_oracle
random_03,1024,18.374096504879017,True,True,1.31843389532789,18.192174757305963,,,True,0.48339981642645125,1.4616650071320016,0.13512099383214715,0.07959924333373924,1090781184,False,False,,exact_spectral_benchmark_oracle
random_03,1024,20.464144233289463,True,True,1.4684053384003524,20.261528943850962,,,True,0.4713472179037277,0.9989891353502465,0.07168249806243954,0.06301410420169448,1090781184,False,False,,exact_spectral_benchmark_oracle
random_03,1024,22.791934236857426,True,True,1.6354359861981629,22.566271521641024,,,True,0.47184252507343416,1.8957575515656,0.13603014508192035,0.10309845808714004,1090781184,False,False,,exact_spectral_benchmark_oracle
random_03,1024,25.38450962499554,True,True,1.8214663179212225,25.13317784653025,,,True,0.4974937964996222,1.3378507749205202,0.09599752608665824,0.072220634277266,1090781184,False,False,,exact_spectral_benchmark_oracle
random_03,1024,28.271989652350733,True,True,2.0286575416712718,27.992068962723508,,,True,0.49342950649845907,0.7129026132357907,0.06590300043849617,0.03871318728889089,1090781184,False,False,,exact_spectral_benchmark_oracle
random_03,1024,31.48791962936205,True,True,2.2594167022954084,31.176158048873326,,,True,0.40264931498446543,0.6870074266930892,0.049296240359554044,0.04055405549745094,1090781184,False,False,,exact_spectral_benchmark_oracle
random_03,1024,35.06966063503509,True,True,2.5164246452389536,34.72243627231198,,,True,0.49095868364723927,0.5355888739846542,0.039876612795974875,0.03643500511249937,1090781184,False,False,,exact_spectral_benchmark_oracle
random_03,1024,39.058823559422535,True,True,2.802667161277832,38.67210253408173,,,True,0.38927727522245004,0.8698200104458955,0.06241396328259241,0.051928972054525104,1090781184,False,False,,exact_spectral_benchmark_oracle
random_03,1024,43.50175251830105,True,True,3.121469673954515,43.07104209732779,,,True,0.4943777988900422,0.45098442122890603,0.03236040188725098,0.024134477629148585,1090781184,False,False,,exact_spectral_benchmark_oracle
random_03,1024,48.450063256116415,True,True,3.4765358726989466,47.97035965952122,,,True,0.4788789951551662,0.13867332064450544,0.013853908443630658,0.00802484673882954,1090781184,True,False,,exact_spectral_benchmark_oracle
random_03,1024,53.9612427920952,True,True,3.8719907404548892,53.42697306148041,,,True,0.42697306148041037,0.44150216876688475,0.03168000255187886,0.023819298087988952,1090781184,False,False,,exact_spectral_benchmark_oracle
random_03,1024,60.09931727591406,True,True,4.312428475685306,59.504274530608,,,True,0.4961068833573279,0.3703179695389309,0.0265721780093775,0.02155013785346934,1090781184,False,False,,exact_spectral_benchmark_oracle
random_03,1024,66.9355958117424,True,True,4.8029658654908545,66.27286714033903,,,True,0.41369069380911583,0.47768131035801886,0.034276038039389944,0.028288219563326746,1090781184,False,False,,exact_spectral_benchmark_oracle
random_03,1024,74.54949889203718,True,True,5.349301729903915,73.811385041621,,,True,0.48839046335006486,0.25833997528682673,0.018537193371433336,0.01639117959007952,1090781184,False,False,,exact_spectral_benchmark_oracle
random_03,1024,83.02948106542271,True,True,5.957783127952465,82.20740699546806,,,True,0.49682954743815344,0.22718108988203234,0.02100134743251625,0.013374896397761207,1090781184,False,False,,exact_spectral_benchmark_oracle
random_03,1024,92.474058557753,True,True,6.635479094642998,91.55847381955745,,,True,0.45140190464494623,0.30461033485600986,0.021857324534825473,0.016702828315442647,1090781184,False,False,,exact_spectral_benchmark_oracle
random_03,1024,102.99295378474848,True,True,7.390262765502188,101.97322156905794,,,True,0.4790015460451986,0.14512361266490537,0.013086425461094509,0.008549768076350132,1090781184,True,False,,exact_spectral_benchmark_oracle
random_03,1024,114.70837005258706,True,True,8.230902842759464,113.57264361642287,,,True,0.4929363819415755,0.24918976997395426,0.017880620090102495,0.014572814827372943,1090781184,False,False,,exact_spectral_benchmark_oracle
random_03,1024,127.75641125528853,True,True,9.167165465779238,126.49149629236491,,,True,0.4914962923649142,0.2014686705136306,0.014456391038399241,0.013067691925105075,1090781184,False,False,,exact_spectral_benchmark_oracle
random_03,1024,142.28866306223225,True,True,10.209927669222925,140.87986441805177,,,True,0.4712639565531447,0.20022054655863286,0.014366831863209084,0.011911936111401181,1090781184,False,False,,exact_spectral_benchmark_oracle
random_03,1024,158.4739539652603,True,True,11.37130374704139,156.90490491609935,,,True,0.4181596837954693,0.12262629586805929,0.009533136882355797,0.008457390363733846,1090781184,True,False,,exact_spectral_benchmark_oracle
random_03,1024,176.50031664433752,True,True,12.664785990332,174.7527887567699,,,True,0.49153166119847924,0.16392422187756672,0.01176238789924966,0.009942101568721374,1090781184,True,False,,exact_spectral_benchmark_oracle
random_03,1024,196.57717243794167,True,True,14.105401434082882,194.63086379994232,,,True,0.48499016694529473,0.09518985114033818,0.007569985779943167,0.006719889911297183,1090781184,True,False,,exact_spectral_benchmark_oracle
random_03,1024,218.93776429627718,True,True,15.709886433810302,216.77006365968046,,,True,0.4560401011500801,0.1438800027180438,0.010324114298244091,0.008704000943073017,1090781184,True,False,,exact_spectral_benchmark_oracle
random_03,1024,243.84186648215544,True,True,17.4968811002339,241.4275905763916,,,True,0.49688110023389953,0.030933495669545508,0.003822298601547036,0.001571034163562245,1090781184,True,False,,exact_spectral_benchmark_oracle
random_03,1024,271.5788024995027,True,True,19.487145850835436,268.8899034648542,,,True,0.4871458508354358,0.041868667057809006,0.003870473655505302,0.0022398227907570855,1090781184,True,False,,exact_spectral_benchmark_oracle
random_03,1024,302.470806310291,True,True,21.703802594089534,299.47604585177334,,,True,0.47604585177333547,0.10178703782633569,0.0073037322264868365,0.005440934157218309,1090781184,True,False,,exact_spectral_benchmark_oracle
random_03,1024,336.876765888844,True,True,24.17260334832527,333.54135236519215,,,True,0.4586476348078463,0.07982763957529215,0.00572803488716489,0.004786069319775735,1090781184,True,False,,exact_spectral_benchmark_oracle
random_03,1024,375.1963926042732,True,True,26.922229415899185,371.4815768359142,,,True,0.49207024707391156,0.04677655352453591,0.004324174396621583,0.003236879045518991,1090781184,True,False,,exact_spectral_benchmark_oracle
random_03,1024,417.8748648688619,True,True,29.984624588336832,413.7374899691703,,,True,0.4500009319319247,0.033705251355023336,0.0031158213668870394,0.0018828632461538688,1090781184,True,False,,exact_spectral_benchmark_oracle
random_03,1024,465.40799999999984,True,True,33.39536625345501,460.8,,,True,0.4918422879640474,0.03828154112943061,0.0027915823614822477,0.0020511855860524016,1090781184,True,False,,exact_spectral_benchmark_oracle
random_03,2000,6.9681523548472795,False,True,0.49999999999999994,6.899160747373546,,,True,0.49999999999999994,11.296343109810055,0.8105694691040977,0.6809057423766589,8064512000,False,False,zero_bin_separation,exact_spectral_benchmark_oracle
random_03,2000,7.895140247788269,True,True,0.5665160465597558,7.816970542364625,,,True,0.49075796931234805,10.009800832509862,0.7182535859413802,0.5787465902281675,8064512000,False,False,,exact_spectral_benchmark_oracle
random_03,2000,8.945447280423643,True,True,0.641880862019391,8.856878495468957,,,True,0.49357091994576674,8.26878223138359,0.5933267393064066,0.4563872795322365,8064512000,False,False,,exact_spectral_benchmark_oracle
random_03,2000,10.135478856028646,True,True,0.7272716166271873,10.035127580226385,,,True,0.42364119851437687,6.0683540167611065,0.43543494083763523,0.32142302941047474,8064512000,False,False,,exact_spectral_benchmark_oracle
random_03,2000,11.483822823014695,True,True,0.8240220820535133,11.370121606945245,,,True,0.44442415974621774,3.5526569679816813,0.2549210168682904,0.18875041306043475,8064512000,False,False,,exact_spectral_benchmark_oracle
random_03,2000,13.01153981017396,True,True,0.9336434644057903,12.882712683340559,,,True,0.4225801071186499,1.1008083371280062,0.13177057547416615,0.0780974530089595,8064512000,False,False,,exact_spectral_benchmark_oracle
random_03,2000,14.742492185829255,True,True,1.0578480087030449,14.596526916662633,,,True,0.48795168249798593,0.7761694226464684,0.09590740504850148,0.04103995869515375,8064512000,False,False,,exact_spectral_benchmark_oracle
random_03,2000,16.70371677910817,True,True,1.1985757435031186,16.53833344466156,,,True,0.4874779411323571,1.2070832568183931,0.11158664160639409,0.08522183730217908,8064512000,False,False,,exact_spectral_benchmark_oracle
random_03,2000,18.92584718510844,True,True,1.3580247834236137,18.738462559513316,,,True,0.48757932475744425,1.3430849701427974,0.12415907549350347,0.070583162956111,8064512000,False,False,,exact_spectral_benchmark_oracle
random_03,2000,21.44359225020343,True,True,1.538685662870628,21.231279455646966,,,True,0.49075862598382347,1.522243098846893,0.10922860331748996,0.08158471318475677,8064512000,False,False,,exact_spectral_benchmark_oracle
random_03,2000,24.29627821124935,True,True,1.7433802372552925,24.05572100123699,,,True,0.4269261809508915,1.7550602948727754,0.12593440882875484,0.0965449412195476,8064512000,False,False,,exact_spectral_benchmark_oracle
random_03,2000,27.528462956705834,True,True,1.9753057593205545,27.25590391753054,,,True,0.45518073208848353,0.5198285244025289,0.048054613401047885,0.029033259757988903,8064512000,False,False,,exact_spectral_benchmark_oracle
random_03,2000,31.190632004199358,True,True,2.2380848190339946,30.88181386554393,,,True,0.46834721463222806,0.7274490623317913,0.05219813124678252,0.0450751111561106,8064512000,False,False,,exact_spectral_benchmark_oracle
random_03,2000,35.33998706543844,True,True,2.5358219270890916,34.99008620340441,,,True,0.4783847815131921,0.6288503978056035,0.04512318085067091,0.03955179663968554,8064512000,False,False,,exact_spectral_benchmark_oracle
random_03,2000,40.04133951557017,True,True,2.8731676258281063,39.64489060947543,,,True,0.44935132132178524,0.6036218783669351,0.050631341006964314,0.04275863284545587,8064512000,False,False,,exact_spectral_benchmark_oracle
random_03,2000,45.368122722635505,True,True,3.2553911289752384,44.91893338874804,,,True,0.45981598347120745,0.5431955998078113,0.03897701802041875,0.03411160481422538,8064512000,False,False,,exact_spectral_benchmark_oracle
random_03,2000,51.4035390493306,True,True,3.6884626247855055,50.894593118149125,,,True,0.45750366586807445,0.69987892408564,0.05021983507570571,0.04266827035142824,8064512000,False,False,,exact_spectral_benchmark_oracle
random_03,2000,58.24185944281361,True,True,4.17914652815381,57.665207369122406,,,True,0.4490433464521928,0.4329741864136025,0.03106807689935276,0.024380842250738513,8064512000,False,False,,exact_spectral_benchmark_oracle
random_03,2000,65.98989591166352,True,True,4.735107138247253,65.33653060560746,,,True,0.48973996691111665,0.5352359199081285,0.0384058709290277,0.02952138647665218,8064512000,False,False,,exact_spectral_benchmark_oracle
random_03,2000,74.76866988953081,True,True,5.365028351993425,74.02838602923845,,,True,0.48241685657881206,0.22855907952468613,0.01640026422253027,0.014360685091863402,8064512000,False,False,,exact_spectral_benchmark_oracle
random_03,2000,84.71530254469697,True,True,6.078749303304639,83.87653717296732,,,True,0.4761309489735197,0.20086889689420673,0.01856896405529196,0.013756742746401174,8064512000,False,False,,exact_spectral_benchmark_oracle
random_03,2000,95.98515656147067,True,True,6.8874180466720265,95.03480847670367,,,True,0.45262188472170806,0.2164170200158253,0.015529010345567418,0.01380545495608407,8064512000,False,False,,exact_spectral_benchmark_oracle
random_03,2000,108.75426284724713,True,True,7.8036656856099045,107.67748796757145,,,True,0.4719080483242948,0.28373998585236926,0.020359771959850392,0.015198326674503791,8064512000,False,False,,exact_spectral_benchmark_oracle
random_03,2000,123.22207006948605,True,True,8.841803665771506,122.00204957374861,,,True,0.4795771457962843,0.21848080668722858,0.015677097425635833,0.012409840944025589,8064512000,False,False,,exact_spectral_benchmark_oracle
random_03,2000,139.61455996934887,True,True,10.018047314380857,138.23223759341477,,,True,0.496315232495391,0.07509897762294493,0.008881524277334574,0.004610996201330878,8064512000,True,False,,exact_spectral_benchmark_oracle
random_03,2000,158.18777711203109,True,True,11.350769117583255,156.62156149706053,,,True,0.47539410194343645,0.14008669299754217,0.010051925235252002,0.008795349708421054,8064512000,True,False,,exact_spectral_benchmark_oracle
random_03,2000,179.23182820716733,True,True,12.860785691811666,177.45725565066078,,,True,0.4713450767750942,0.13540513157181344,0.009715999642116224,0.007705219462471986,8064512000,True,False,,exact_spectral_benchmark_oracle
random_03,2000,203.07541346720348,True,True,14.571682931554834,201.06476580911243,,,True,0.4283170684451658,0.09342193554186196,0.008636222879076616,0.006454475456683313,8064512000,True,False,,exact_spectral_benchmark_oracle
random_03,2000,230.090960781856,True,True,16.51018441221345,227.81283245728326,,,True,0.48981558778654843,0.0775485003852463,0.007168831702968337,0.004206816795428688,8064512000,True,False,,exact_spectral_benchmark_oracle
random_03,2000,260.7004429025457,True,True,18.706568802359335,258.1192503985602,,,True,0.35088944566675195,0.11930599339656034,0.008560805456095388,0.006708312488695994,8064512000,True,False,,exact_spectral_benchmark_oracle
random_03,2000,295.38196849905506,True,True,21.19514280522135,292.45739455352,,,True,0.4988844835827919,0.09641129429527417,0.006917995573690883,0.005881156300726275,8064512000,True,False,,exact_spectral_benchmark_oracle
random_03,2000,334.67725003824626,True,True,24.01477701656692,331.36361389925383,,,True,0.4957125991398925,0.023905194288520448,0.0029538462666760523,0.0013697672383895885,8064512000,True,False,,exact_spectral_benchmark_oracle
random_03,2000,379.20006513031626,True,True,27.209513068879158,375.4456090399172,,,True,0.44716327725512883,0.07746474017990579,0.005558484963809507,0.00420100238979504,8064512000,True,False,,exact_spectral_benchmark_oracle
random_03,2000,429.6458435056577,True,True,30.82925154519488,425.39192426302753,,,True,0.39712895960377637,0.06398608343051215,0.004591323508160827,0.0040643063971689125,8064512000,True,False,,exact_spectral_benchmark_oracle
random_03,2000,486.8025293673134,True,True,34.93053140756009,481.98270234387485,,,True,0.49755340116689695,0.02695308689254361,0.0021456967844697417,0.0015012062799380547,8064512000,True,False,,exact_spectral_benchmark_oracle
random_03,2000,551.5628887849196,True,True,39.57741311448464,546.101870084079,,,True,0.4874528995893286,0.02790280130246181,0.002002166419556861,0.0015324280409491843,8064512000,True,False,,exact_spectral_benchmark_oracle
random_03,2000,624.9384543670222,True,True,44.84247922136017,618.750944917844,,,True,0.4870697862561144,0.041663879316393704,0.002989593022274528,0.0027205405155853383,8064512000,True,False,,exact_spectral_benchmark_oracle
random_03,2000,708.0753250223396,True,True,50.807968092845925,701.0646782399405,,,True,0.4933552138893873,0.04114771675505047,0.0029525557608127695,0.002188893770701052,8064512000,True,False,,exact_spectral_benchmark_oracle
random_03,2000,802.2720675963405,True,True,57.56705843538663,794.3287797983572,,,True,0.4605503084404745,0.019848617136370095,0.0018348697277241754,0.0013825869476469055,8064512000,True,False,,exact_spectral_benchmark_oracle
random_03,2000,908.9999999999997,True,True,65.22532471377932,900.0,,,True,0.43005042788581704,0.033308134018483315,0.002390026245286725,0.0017855091635409093,8064512000,True,False,,exact_spectral_benchmark_oracle
random_03,4096,6.9681523548472795,False,True,0.49999999999999994,6.899160747373546,,,True,0.49999999999999994,11.296343110236185,0.8105694691346746,0.6809057423338828,68988960768,False,False,zero_bin_separation,exact_spectral_benchmark_oracle
random_03,4096,8.041603731361581,True,True,0.5770255386112197,7.961983892437212,,,True,0.4706105560235101,9.783299834715647,0.7020009994406952,0.5618745799309444,68988960768,False,False,,exact_spectral_benchmark_oracle
random_03,4096,9.280421448773822,True,True,0.6659169444191365,9.188536087894876,,,True,0.4896273638821258,7.666028817716479,0.5500761484056627,0.41747036947138544,68988960768,False,False,,exact_spectral_benchmark_oracle
random_03,4096,10.710080370035666,True,True,0.7685021670475801,10.604039970332346,,,True,0.4693713672182884,4.980253521625674,0.3573582542408995,0.2614537097288221,68988960768,False,False,,exact_spectral_benchmark_oracle
random_03,4096,12.359979788178563,True,True,0.8868907537290389,12.237603750671848,,,True,0.4727386143423624,2.066064374481705,0.14825051672732747,0.1196605057788398,68988960768,False,False,,exact_spectral_benchmark_oracle
random_03,4096,14.26404798899505,True,True,1.0235172297196187,14.122819791084213,,,True,0.4865842208851676,0.971694705056322,0.12006749421223784,0.03449903544747861,68988960768,False,False,,exact_spectral_benchmark_oracle
random_03,4096,16.46143994725231,True,True,1.181191161513653,16.298455393319124,,,True,0.4782517781243787,1.1170004298106413,0.10134667577465573,0.0821605270423461,68988960768,False,False,,exact_spectral_benchmark_oracle
random_03,4096,18.99734250375903,True,True,1.363154932350456,18.809250003721818,,,True,0.44343493873186723,1.3211956625063586,0.12213555780121321,0.06938791913442545,68988960768,False,False,,exact_spectral_benchmark_oracle
random_03,4096,21.923903580826742,True,True,1.5731504181001252,21.706835228541337,,,True,0.46249077198318744,1.7073762262318155,0.1225128369247056,0.09139964268387427,68988960768,False,False,,exact_spectral_benchmark_oracle
random_03,4096,25.301304544374002,True,True,1.8154959346413808,25.05079657858813,,,True,0.43202551316371185,1.3767660884605633,0.0987898956818043,0.0744851713415849,68988960768,False,False,,exact_spectral_benchmark_oracle
random_03,4096,29.19899776456782,True,True,2.095175039065845,28.90989877679983,,,True,0.497895868021331,0.803263991540323,0.07425629560597657,0.05152378850449415,68988960768,False,False,,exact_spectral_benchmark_oracle
random_03,4096,33.697134824015095,True,True,2.4179390108035053,33.36349982575753,,,True,0.49843226993903045,0.3374232640756034,0.031192487034660932,0.01887215028882316,68988960768,False,False,,exact_spectral_benchmark_oracle
random_03,4096,38.8882147429644,True,True,2.790425120075945,38.50318291382615,,,True,0.49681708617384857,0.9051470228845808,0.0649488542149147,0.052964391461465345,68988960768,False,False,,exact_spectral_benchmark_oracle
random_03,4096,44.878986115375625,True,True,3.2202931157321997,44.4346397181937,,,True,0.48329770608244615,0.5659091818620112,0.04060683184318914,0.03394102537806063,68988960768,False,False,,exact_spectral_benchmark_oracle
random_03,4096,51.79264227110015,True,True,3.7163827391827517,51.27984383277244,,,True,0.488195206826628,0.7072324138260857,0.05074748497240533,0.04230603297670507,68988960768,False,False,,exact_spectral_benchmark_oracle
random_03,4096,59.77135460515958,True,True,4.288895503524735,59.1795590150095,,,True,0.4745445792741201,0.40645204915849575,0.02916498007364554,0.022401248982790323,68988960768,False,False,,exact_spectral_benchmark_oracle
random_03,4096,68.97919616912884,True,True,4.949604475937198,68.29623383082065,,,True,0.494788294658834,0.14270222710877967,0.013191850837856123,0.010669361900030058,68988960768,False,False,,exact_spectral_benchmark_oracle
random_03,4096,79.60551564492111,True,True,5.712096377280331,78.8173422226942,,,True,0.4889147730886805,0.4308308286807492,0.030914280195168953,0.024107175035959993,68988960768,False,False,,exact_spectral_benchmark_oracle
random_03,4096,91.86883108286897,True,True,6.59205097739876,90.9592386959099,,,True,0.49264892950527184,0.24363938563397625,0.01748235208035409,0.013037352029013745,68988960768,False,False,,exact_spectral_benchmark_oracle
random_03,4096,106.02132347435128,True,True,7.607563531572275,104.97160740034784,,,True,0.4464753267487396,0.2258172702385277,0.016203525607576763,0.0150417803501494,68988960768,False,False,,exact_spectral_benchmark_oracle
random_03,4096,122.3540225641238,True,True,8.77951688864913,121.1425965981424,,,True,0.4849817822788367,0.2632459522032118,0.018889221905437403,0.015465411977516661,68988960768,False,False,,exact_spectral_benchmark_oracle
random_03,4096,141.20279154262576,True,True,10.13201092283813,139.8047441016097,,,True,0.46867763310905275,0.1569951028737293,0.011265188738627252,0.00856496676158045,68988960768,True,False,,exact_spectral_benchmark_oracle
random_03,4096,162.95523368658283,True,True,11.692858119930868,161.34181553127019,,,True,0.49963988100197554,0.19155256387841924,0.013744860482647892,0.010398772254390643,68988960768,False,False,,exact_spectral_benchmark_oracle
random_03,4096,188.05866297503528,True,True,13.494155509115366,186.19669601488647,,,True,0.494155509115366,0.059267089761091185,0.006654970186489972,0.003486528737302998,68988960768,True,False,,exact_spectral_benchmark_oracle
random_03,4096,217.02930258735117,True,True,15.572944701501706,214.88049761123884,,,True,0.42877753258954954,0.07406117096055986,0.0054962006221142,0.004425899622853491,68988960768,True,False,,exact_spectral_benchmark_oracle
random_03,4096,250.4629004397674,True,True,17.971973608293524,247.98306974234404,,,True,0.49486055387274064,0.06024744981327679,0.005569467186325783,0.003381203772304859,68988960768,True,False,,exact_spectral_benchmark_oracle
random_03,4096,289.04698005677017,True,True,20.740575502464395,286.1851287690795,,,True,0.3534883334472738,0.11023113250142025,0.007909638515921746,0.006781521199041411,68988960768,True,False,,exact_spectral_benchmark_oracle
random_03,4096,333.5749787024086,True,True,23.935683500832376,330.2722561409987,,,True,0.4645301446114871,0.048297988362785205,0.004464820705038286,0.0032831657356789576,68988960768,True,False,,exact_spectral_benchmark_oracle
random_03,4096,384.962563505967,True,True,27.623001328190977,381.1510529762051,,,True,0.4320857928294899,0.059236585177787404,0.0042505231057828885,0.0034286195381417173,68988960768,True,False,,exact_spectral_benchmark_oracle
random_03,4096,444.266461104373,True,True,31.878354438915675,439.86778327165655,,,True,0.4792286509399162,0.048537835555450215,0.0034828339769068517,0.002742252205711038,68988960768,True,False,,exact_spectral_benchmark_oracle
random_03,4096,512.7061880113027,True,True,36.78924928030938,507.6298891201019,,,True,0.39620181775519825,0.05925506143527315,0.004251848870242769,0.0033299698725992796,68988960768,True,False,,exact_spectral_benchmark_oracle
random_03,4096,591.6891285730545,True,True,42.45667276214589,585.830820369361,,,True,0.45667276214589236,0.03027321571507713,0.002798553002197335,0.0017457780265400374,68988960768,True,False,,exact_spectral_benchmark_oracle
random_03,4096,682.83947621054,True,True,48.997168936435074,676.0786893173666,,,True,0.4636870332186618,0.01906861572289742,0.0017627638993267247,0.0010405107768775156,68988960768,True,False,,exact_spectral_benchmark_oracle
random_03,4096,788.0316330907801,True,True,56.54523559194275,780.229339693842,,,True,0.4857323624567016,0.01936608221214975,0.0017902626541461686,0.0012171153718707668,68988960768,True,False,,exact_spectral_benchmark_oracle
random_03,4096,909.4287550537731,True,True,65.25609004667815,900.4245099542311,,,True,0.42450995423109816,0.033619207632234804,0.0024123473426098663,0.0018362280994843028,68988960768,True,False,,exact_spectral_benchmark_oracle
random_03,4096,1049.527234426869,True,True,75.30886101369344,1039.1358756701677,,,True,0.33138893174259465,0.027119883749998408,0.001945988144987476,0.0014514450365600685,68988960768,True,False,,exact_spectral_benchmark_oracle
random_03,4096,1211.208035464616,True,True,86.91027217724789,1199.21587669764,,,True,0.3813383259597458,0.01366720438646496,0.000980690697510278,0.0007639700474306405,68988960768,True,False,,exact_spectral_benchmark_oracle
random_03,4096,1397.7959380684147,True,True,100.29889322784834,1383.9563743251636,,,True,0.47454751145846785,0.02089224836292658,0.0014991239642163645,0.0013050200801641076,68988960768,True,False,,exact_spectral_benchmark_oracle
random_03,4096,1613.1279080650045,True,True,115.75004577381684,1597.1563446188168,,,True,0.4354113050326305,0.019271535164914866,0.0013828296357146774,0.0011061309505548587,68988960768,True,False,,exact_spectral_benchmark_oracle
random_03,4096,1861.6319999999994,True,True,133.58146501382004,1843.2,,,True,0.4780106336550034,0.008290717259049174,0.0007568190560628407,0.0005297021280057146,68988960768,True,False,,exact_spectral_benchmark_oracle
random_04,128,14.366665301243673,False,True,0.5,14.224421090340266,,,True,0.5,23.290356707165078,0.8105693359874163,0.7934472733917282,2392064,False,False,zero_bin_separation,exact_spectral_benchmark_oracle
random_04,128,14.891211173846214,True,True,0.5182556585541508,14.743773439451694,,,True,0.4817443414458492,22.617132791765197,0.7871392670993494,0.770507785980129,2392064,False,False,,exact_spectral_benchmark_oracle
random_04,128,15.434908907141207,True,True,0.5371778552467934,15.282088026872477,,,True,0.47439335748101596,21.874656718435293,0.7612990300728201,0.7452554199702186,2392064,False,False,,exact_spectral_benchmark_oracle
random_04,128,15.99845776078759,True,True,0.5567909262632664,15.8400571888986,,,True,0.4877776841017294,21.058950154281018,0.7329101678333808,0.7174994239576651,2392064,False,False,,exact_spectral_benchmark_oracle
random_04,128,16.582582525335475,True,True,0.5771200963350896,16.41839853993611,,,True,0.4463416715517923,20.16656795516004,0.7018527797614346,0.6870959833197053,2392064,False,False,,exact_spectral_benchmark_oracle
random_04,128,17.188034454392582,True,True,0.5981915111819538,17.017855895438196,,,True,0.494438740949092,19.1948290401454,0.6680335567671285,0.6539678717903661,2392064,False,False,,exact_spectral_benchmark_oracle
random_04,128,17.815592230825334,True,True,0.6200322711382126,17.63920022853993,,,True,0.4543424130557918,18.14208667018768,0.6313951877412076,0.6180767372131563,2392064,False,False,,exact_spectral_benchmark_oracle
random_04,128,18.466062968237193,True,True,0.6426704660071203,18.28323066162098,,,True,0.4142355015427519,17.008038228036675,0.5919271407598097,0.5794213444534027,2392064,False,False,,exact_spectral_benchmark_oracle
random_04,128,19.14028324901237,True,True,0.6661352111876464,18.95077549407165,,,True,0.47429799321531974,15.794072152248791,0.5496777373550128,0.5380840631549928,2392064,False,False,,exact_spectral_benchmark_oracle
random_04,128,19.839120200259774,True,True,0.690456685120324,19.64269326758393,,,True,0.46278166694518674,14.503646320128828,0.504767321295962,0.494151969368794,2392064,False,False,,exact_spectral_benchmark_oracle
random_04,128,20.563472609041185,True,True,0.7156661681002994,20.3598738703378,,,True,0.44473892569249607,13.142687753417286,0.4574021694609802,0.4477552039595639,2392064,False,False,,exact_spectral_benchmark_oracle
random_04,128,21.314272078317764,True,True,0.7417960825074925,21.103239681502732,,,True,0.48764398062305814,11.719997918752927,0.4078885974234524,0.39927340026128005,2392064,False,False,,exact_spectral_benchmark_oracle
random_04,128,22.092484225101842,True,True,0.7688800345056195,21.873746757526572,,,True,0.45870591821663,10.247641059956504,0.35664647449778764,0.34917396089567454,2392064,False,False,,exact_spectral_benchmark_oracle
random_04,128,22.8991099223547,True,True,0.7969528572636966,22.67238606173732,,,True,0.42631210929429386,8.741284990350238,0.3042210842621055,0.29787024709572396,2392064,False,False,,exact_spectral_benchmark_oracle
random_04,128,23.735186586227652,True,True,0.8260506557556185,23.500184738839256,,,True,0.4998152611607445,7.220454822705943,0.2512919550677112,0.24603469942389325,2392064,False,False,,exact_spectral_benchmark_oracle
random_04,128,24.60178951030212,True,True,0.8562108531954324,24.358207435942685,,,True,0.4663332406949614,5.7086507022910595,0.19867695747728187,0.19450781773907283,2392064,False,False,,exact_spectral_benchmark_oracle
random_04,128,25.50003324854446,True,True,0.8874722391680209,25.247557671826193,,,True,0.4145600877318767,4.2332715509905725,0.14732965034774326,0.14428036482560735,2392064,False,False,,exact_spectral_benchmark_oracle
random_04,128,26.431073048754307,True,True,0.919875019517099,26.16937925619238,,,True,0.48859489535897893,2.8252793724739718,0.0983275977143212,0.09635468991557644,2392064,False,False,,exact_spectral_benchmark_oracle
random_04,128,27.396106338350062,True,True,0.9534608680546931,27.12485776074263,,,True,0.49065820766788715,1.5185345682566727,0.052849235936651806,0.051745412797041875,2392064,False,False,,exact_spectral_benchmark_oracle
random_04,128,28.396374264402315,True,True,0.9882729801585945,28.11522204396268,,,True,0.48640633009227585,0.34873429850125603,0.03482193055512883,0.013219210155510887,2392064,False,False,,exact_spectral_benchmark_oracle
random_04,128,29.433163289895923,True,True,1.0243561283267313,29.141745831580113,,,True,0.4733794108246858,0.648103926488254,0.03284982675585513,0.02254986582595597,2392064,False,False,,exact_spectral_benchmark_oracle
random_04,128,30.507806848273756,True,True,1.0617567197599014,30.205749354726485,,,True,0.4462891432678475,1.437649198449023,0.050034199596915796,0.04905171250293405,2392064,False,False,,exact_spectral_benchmark_oracle
random_04,128,31.621687058389895,True,True,1.1005228560469253,31.30860104791078,,,True,0.49177858017486287,1.9897530944203865,0.06924895418313048,0.06787817452863665,2392064,False,False,,exact_spectral_benchmark_oracle
random_04,128,32.77623650207825,True,True,1.1407043950289886,32.45171930898836,,,True,0.4517193089883591,2.2813770834142204,0.07939828191085962,0.07780526050009261,2392064,False,False,,exact_spectral_benchmark_oracle
random_04,128,33.972940066622336,True,True,1.182353014922726,33.636574323388444,,,True,0.4820567296732232,2.2998180366453944,0.08004007848802286,0.0783864998959092,2392064,False,False,,exact_spectral_benchmark_oracle
