problem,matrix_role,eigenvalue_index,eigenvalue,tau,tau_lambda,nearest_integer,grid_distance,aliased
heat_2d,physical_hermitian_400x400,364,-1.1005428476505468,44.97941097041009,-49.501769035019365,-50,0.49823096498063535,False
heat_2d,physical_hermitian_400x400,365,-1.088854388427727,44.97941097041009,-48.97602902402528,-49,0.023970975974719977,False
heat_2d,physical_hermitian_400x400,366,-1.0888543884277195,44.97941097041009,-48.97602902402494,-49,0.023970975975061037,False
heat_2d,physical_hermitian_400x400,367,-1.0677925126806989,44.97941097041009,-48.02867825899199,-48,0.02867825899198806,False
heat_2d,physical_hermitian_400x400,368,-1.0223383475497512,44.97941097041009,-45.984176685250205,-46,0.01582331474979526,False
heat_2d,physical_hermitian_400x400,369,-1.0223383475497432,44.97941097041009,-45.98417668524984,-46,0.015823314750157635,False
heat_2d,physical_hermitian_400x400,370,-0.9510826604776961,44.97941097041009,-42.7791378524573,-43,0.22086214754269662,False
heat_2d,physical_hermitian_400x400,371,-0.9510826604776939,44.97941097041009,-42.779137852457204,-43,0.2208621475427961,False
heat_2d,physical_hermitian_400x400,372,-0.8814187077083587,44.97941097041009,-39.64569429102204,-40,0.3543057089779609,False
heat_2d,physical_hermitian_400x400,373,-0.8814187077083573,44.97941097041009,-39.645694291021975,-40,0.3543057089780248,False
heat_2d,physical_hermitian_400x400,374,-0.841874784710255,44.97941097041009,-37.86703192710808,-38,0.13296807289192003,False
heat_2d,physical_hermitian_400x400,375,-0.8418747847102523,44.97941097041009,-37.86703192710796,-38,0.13296807289204082,False
heat_2d,physical_hermitian_400x400,376,-0.7753587438322922,44.97941097041009,-34.875179588333594,-35,0.12482041166640556,False
heat_2d,physical_hermitian_400x400,377,-0.7753587438322866,44.97941097041009,-34.875179588333346,-35,0.12482041166665425,False
heat_2d,physical_hermitian_400x400,378,-0.731958520535526,44.97941097041009,-32.92306310846078,-33,0.07693689153921923,False
heat_2d,physical_hermitian_400x400,379,-0.7319585205355059,44.97941097041009,-32.92306310845988,-33,0.07693689154012162,False
heat_2d,physical_hermitian_400x400,380,-0.6950449027360185,44.97941097041009,-31.262710323052087,-31,0.26271032305208664,False
heat_2d,physical_hermitian_400x400,381,-0.6227506447680753,44.97941097041009,-28.010957183111124,-28,0.010957183111123925,False
heat_2d,physical_hermitian_400x400,382,-0.6227506447680679,44.97941097041009,-28.01095718311079,-28,0.01095718311078997,False
heat_2d,physical_hermitian_400x400,383,-0.5562346038900939,44.97941097041009,-25.019104844335804,-25,0.019104844335803506,False
heat_2d,physical_hermitian_400x400,384,-0.5562346038900933,44.97941097041009,-25.019104844335775,-25,0.019104844335775084,False
heat_2d,physical_hermitian_400x400,385,-0.5455847155631814,44.97941097041009,-24.540079140490633,-25,0.4599208595093671,False
heat_2d,physical_hermitian_400x400,386,-0.5455847155631521,44.97941097041009,-24.540079140489315,-25,0.4599208595106852,False
heat_2d,physical_hermitian_400x400,387,-0.436376839795747,44.97941097041009,-19.62797321514171,-20,0.37202678485828855,False
heat_2d,physical_hermitian_400x400,388,-0.4363768397957256,44.97941097041009,-19.62797321514075,-20,0.37202678485925134,False
heat_2d,physical_hermitian_400x400,389,-0.39612452839033174,44.97941097041009,-17.81744795792861,-18,0.1825520420713893,False
heat_2d,physical_hermitian_400x400,390,-0.3698607989177541,44.97941097041009,-16.63612087636587,-17,0.3638791236341312,False
heat_2d,physical_hermitian_400x400,391,-0.36986079891775286,44.97941097041009,-16.636120876365815,-17,0.3638791236341845,False
heat_2d,physical_hermitian_400x400,392,-0.28691665262287785,44.97941097041009,-12.905342032578814,-13,0.09465796742118648,False
heat_2d,physical_hermitian_400x400,393,-0.2869166526228738,44.97941097041009,-12.905342032578632,-13,0.09465796742136767,False
heat_2d,physical_hermitian_400x400,394,-0.22040061174490733,44.97941097041009,-9.91348969380398,-10,0.08651030619602018,False
heat_2d,physical_hermitian_400x400,395,-0.22040061174490586,44.97941097041009,-9.913489693803914,-10,0.0865103061960859,False
heat_2d,physical_hermitian_400x400,396,-0.17770877685542796,44.97941097041009,-7.993236107229196,-8,0.006763892770804247,False
heat_2d,physical_hermitian_400x400,397,-0.11119273597748294,44.97941097041009,-5.00138376845551,-5,0.001383768455509582,False
heat_2d,physical_hermitian_400x400,398,-0.11119273597748001,44.97941097041009,-5.001383768455377,-5,0.0013837684553772434,False
heat_2d,physical_hermitian_400x400,399,-0.04467669509947473,44.97941097041009,-2.0095314296789804,-2,0.009531429678980352,False
random_00,physical_hermitian_16x16,0,-0.9900990099009901,53.960418607174844,-53.42615703680678,-53,0.42615703680677797,False
random_00,physical_hermitian_16x16,1,-0.8108747180645508,53.960418607174844,-43.755139224738045,-44,0.24486077526195515,False
random_00,physical_hermitian_16x16,2,-0.6235896038488495,53.960418607174844,-33.64915606276625,-34,0.35084393723374774,False
random_00,physical_hermitian_16x16,3,-0.5078135280657888,53.960418607174844,-27.401830548816296,-27,0.4018305488162959,False
random_00,physical_hermitian_16x16,4,-0.42544223655166774,53.960418607174844,-22.957041177500695,-23,0.042958822499304716,False
random_00,physical_hermitian_16x16,5,-0.3728256731127229,53.960418607174844,-20.11782938866426,-20,0.11782938866425852,False
random_00,physical_hermitian_16x16,6,-0.27598749052519805,53.960418607174844,-14.892400519083388,-15,0.10759948091661187,False
random_00,physical_hermitian_16x16,7,-0.15933249989841775,53.960418607174844,-8.597648392246265,-9,0.4023516077537348,False
random_00,physical_hermitian_16x16,8,-0.0372617128899091,53.960418607174844,-2.010657625559858,-2,0.01065762555985783,False
random_00,physical_hermitian_16x16,9,0.13068460418637048,53.960418607174844,7.051795947409506,7,0.05179594740950577,False
random_00,physical_hermitian_16x16,10,0.17576817877509174,53.960418607174844,9.484524504524694,9,0.4845245045246944,False
random_00,physical_hermitian_16x16,11,0.21553472997947076,53.960418607174844,11.63034425407664,12,0.36965574592336026,False
random_00,physical_hermitian_16x16,12,0.32442967970962133,53.960418607174844,17.506361325722825,18,0.4936386742771752,False
random_00,physical_hermitian_16x16,13,0.4777874750337583,53.960418607174844,25.7816121580867,26,0.21838784191330163,False
random_00,physical_hermitian_16x16,14,0.7039391350753802,53.960418607174844,37.98485040264011,38,0.015149597359886968,False
random_00,physical_hermitian_16x16,15,0.907766981689811,53.960418607174844,48.98348632975382,49,0.01651367024617656,False
random_01,physical_hermitian_16x16,0,-0.9900990099009901,103.86152096099995,-102.83318907029698,-103,0.16681092970301847,False
random_01,physical_hermitian_16x16,1,-0.6788265524381228,103.86152096099995,-70.50395820493543,-71,0.4960417950645706,False
random_01,physical_hermitian_16x16,2,-0.6063613058076138,103.86152096099995,-62.97760747307679,-63,0.022392526923212586,False
random_01,physical_hermitian_16x16,3,-0.45150410230215504,103.86152096099995,-46.89390278523274,-47,0.10609721476726008,False
random_01,physical_hermitian_16x16,4,-0.33809114708793114,103.86152096099995,-35.11466076000168,-35,0.11466076000167646,False
random_01,physical_hermitian_16x16,5,-0.26592987051507033,103.86152096099995,-27.61988082065698,-28,0.3801191793430192,False
random_01,physical_hermitian_16x16,6,-0.1682884727869248,103.86152096099995,-17.47869674385386,-17,0.47869674385385963,False
random_01,physical_hermitian_16x16,7,-0.04883957514352233,103.86152096099995,-5.072552557495277,-5,0.07255255749527656,False
random_01,physical_hermitian_16x16,8,0.013003435410092258,103.86152096099995,1.350556579410306,1,0.35055657941030605,False
random_01,physical_hermitian_16x16,9,0.23699813441553236,103.86152096099995,24.6149867053167,25,0.3850132946833007,False
random_01,physical_hermitian_16x16,10,0.27495160276857766,103.86152096099995,28.556891654209164,29,0.44310834579083647,False
random_01,physical_hermitian_16x16,11,0.3017388708331859,103.86152096099995,31.339058057789394,31,0.33905805778939424,False
random_01,physical_hermitian_16x16,12,0.3526623467484629,103.86152096099995,36.62804771897092,37,0.3719522810290812,False
random_01,physical_hermitian_16x16,13,0.4948534339150578,103.86152096099995,51.396230299191586,51,0.39623029919158625,False
random_01,physical_hermitian_16x16,14,0.6607297974414735,103.86152096099995,68.62440170652485,69,0.37559829347515006,False
random_01,physical_hermitian_16x16,15,0.792707348503386,103.86152096099995,82.33179089252312,82,0.33179089252311655,False
random_02,physical_hermitian_16x16,0,-0.9900990099009905,58.176000000000016,-57.600000000000044,-58,0.39999999999995595,False
random_02,physical_hermitian_16x16,1,-0.9047043411632263,58.176000000000016,-52.63207975151187,-53,0.367920248488133,False
random_02,physical_hermitian_16x16,2,-0.7549469545212358,58.176000000000016,-43.91979402622743,-44,0.08020597377257133,False
random_02,physical_hermitian_16x16,3,-0.5556351026102445,58.176000000000016,-32.324627729453596,-32,0.32462772945359575,False
random_02,physical_hermitian_16x16,4,-0.43615808635966913,58.176000000000016,-25.373932832060117,-25,0.37393283206011674,False
random_02,physical_hermitian_16x16,5,-0.30000616411998204,58.176000000000016,-17.45315860384408,-17,0.4531586038440807,False
random_02,physical_hermitian_16x16,6,-0.24702309532472677,58.176000000000016,-14.370815593611308,-14,0.370815593611308,False
random_02,physical_hermitian_16x16,7,-0.15369884369637288,58.176000000000016,-8.94158393088019,-9,0.05841606911980968,False
random_02,physical_hermitian_16x16,8,-0.08567950549127437,58.176000000000016,-4.984490911460379,-5,0.015509088539620741,False
random_02,physical_hermitian_16x16,9,0.052099153336329466,58.176000000000016,3.030920344494304,3,0.03092034449430381,False
random_02,physical_hermitian_16x16,10,0.09201033446278735,58.176000000000016,5.352793217707118,5,0.35279321770711825,False
random_02,physical_hermitian_16x16,11,0.10365984892551891,58.176000000000016,6.03051537109099,6,0.03051537109099023,False
random_02,physical_hermitian_16x16,12,0.3471708040384091,58.176000000000016,20.197008695738493,20,0.1970086957384929,False
random_02,physical_hermitian_16x16,13,0.36951953432603224,58.176000000000016,21.49716842895126,21,0.4971684289512588,False
random_02,physical_hermitian_16x16,14,0.5036275479246923,58.176000000000016,29.29903622806691,29,0.2990362280669103,False
random_02,physical_hermitian_16x16,15,0.8638663449637669,58.176000000000016,50.25628848461212,50,0.2562884846121207,False
random_03,physical_hermitian_16x16,0,-0.9900990099009901,70.1976764745112,-69.50264997476356,-70,0.4973500252364431,False
random_03,physical_hermitian_16x16,1,-0.9768428934216564,70.1976764745112,-68.57210139883885,-69,0.42789860116114653,False
random_03,physical_hermitian_16x16,2,-0.7965046328362242,70.1976764745112,-55.9127745262866,-56,0.08722547371340283,False
random_03,physical_hermitian_16x16,3,-0.6239023766478726,70.1976764745112,-43.79649718760599,-44,0.20350281239400658,False
random_03,physical_hermitian_16x16,4,-0.4837740816690302,70.1976764745112,-33.95981647175634,-34,0.04018352824365934,False
random_03,physical_hermitian_16x16,5,-0.3145379365203091,70.1976764745112,-22.079832306813,-22,0.07983230681299958,False
random_03,physical_hermitian_16x16,6,-0.2801904702450528,70.1976764745112,-19.668719981503372,-20,0.3312800184966278,False
random_03,physical_hermitian_16x16,7,-0.09244320221996301,70.1976764745112,-6.489298001704778,-6,0.48929800170477833,False
random_03,physical_hermitian_16x16,8,0.07175503268842602,70.1976764745112,5.037036570080105,5,0.03703657008010541,False
random_03,physical_hermitian_16x16,9,0.1235650390883611,70.1976764745112,8.673978637485103,9,0.3260213625148971,False
random_03,physical_hermitian_16x16,10,0.2102838610901771,70.1976764745112,14.761438448619305,15,0.23856155138069468,False
random_03,physical_hermitian_16x16,11,0.352855435079753,70.1976764745112,24.76963167400139,25,0.23036832599861157,False
random_03,physical_hermitian_16x16,12,0.6677590794462631,70.1976764745112,46.8751358218862,47,0.12486417811380335,False
random_03,physical_hermitian_16x16,13,0.8129260677211061,70.1976764745112,57.06552109958279,57,0.06552109958278862,False
random_03,physical_hermitian_16x16,14,0.8470719553442679,70.1976764745112,59.46248307188852,59,0.46248307188852067,False
random_03,physical_hermitian_16x16,15,0.9511220567349995,70.1976764745112,66.76655842645518,67,0.2334415735448232,False
random_04,physical_hermitian_16x16,0,-0.965205047013532,39.212932888070625,-37.84852073176869,-38,0.15147926823131286,False
random_04,physical_hermitian_16x16,1,-0.664375636902205,39.212932888070625,-26.052117262315342,-26,0.05211726231534186,False
random_04,physical_hermitian_16x16,2,-0.6274084799984438,39.212932888070625,-24.60252661958538,-25,0.39747338041462044,False
random_04,physical_hermitian_16x16,3,-0.49354601970907197,39.212932888070625,-19.35338694802622,-19,0.3533869480262197,False
random_04,physical_hermitian_16x16,4,-0.36741173137195066,39.212932888070625,-14.407291564578134,-14,0.4072915645781343,False
random_04,physical_hermitian_16x16,5,-0.26213359479852943,39.212932888070625,-10.279027060543434,-10,0.2790270605434344,False
random_04,physical_hermitian_16x16,6,-0.23691900328850843,39.212932888070625,-9.290288975860864,-9,0.29028897586086444,False
random_04,physical_hermitian_16x16,7,-0.16362951396172318,39.212932888070625,-6.416393149488666,-6,0.4163931494886661,False
random_04,physical_hermitian_16x16,8,0.03480278753043121,39.212932888070625,1.3647193717485802,1,0.36471937174858016,False
random_04,physical_hermitian_16x16,9,0.3368510103708001,39.212932888070625,13.208916062948967,13,0.20891606294896725,False
random_04,physical_hermitian_16x16,10,0.40136992450674636,39.212932888070625,15.738891912973019,16,0.2611080870269813,False
random_04,physical_hermitian_16x16,11,0.4695591555275294,39.212932888070625,18.412791652680127,18,0.4127916526801272,False
random_04,physical_hermitian_16x16,12,0.5815388090094711,39.212932888070625,22.80384228949691,23,0.1961577105030905,False
random_04,physical_hermitian_16x16,13,0.6364303215330875,39.212932888070625,24.95629948621017,25,0.04370051378982964,False
random_04,physical_hermitian_16x16,14,0.7939937357453288,39.212932888070625,31.13482307333006,31,0.13482307333006105,False
random_04,physical_hermitian_16x16,15,0.9900990099009895,39.212932888070625,38.82468602779267,39,0.17531397220732714,False
random_05,physical_hermitian_16x16,0,-0.8035895069425968,46.862877866505386,-37.6585169186562,-38,0.341483081343803,False
random_05,physical_hermitian_16x16,1,-0.6822557704739776,46.862877866505386,-31.97246884544054,-32,0.027531154559458315,False
random_05,physical_hermitian_16x16,2,-0.506927482842809,46.862877866505386,-23.756080715637562,-24,0.2439192843624376,False
random_05,physical_hermitian_16x16,3,-0.41761852962172485,46.862877866505386,-19.570806148452455,-20,0.4291938515475451,False
random_05,physical_hermitian_16x16,4,-0.3869568172110711,46.862877866505386,-18.133910064574074,-18,0.13391006457407428,False
random_05,physical_hermitian_16x16,5,-0.22805927222558361,46.862877866505386,-10.68751382063163,-11,0.31248617936837064,False
random_05,physical_hermitian_16x16,6,-0.07191980887631065,46.862877866505386,-3.370369219552956,-3,0.370369219552956,False
random_05,physical_hermitian_16x16,7,-0.02867254975902822,46.862877866505386,-1.343678197478638,-1,0.34367819747863804,False
random_05,physical_hermitian_16x16,8,0.09515546813036596,46.862877866505386,4.459259081323486,4,0.45925908132348603,False
random_05,physical_hermitian_16x16,9,0.11581502061392,46.862877866505386,5.427425166136937,5,0.4274251661369366,False
random_05,physical_hermitian_16x16,10,0.1722406991455529,46.862877866505386,8.071694847699543,8,0.07169484769954337,False
random_05,physical_hermitian_16x16,11,0.36742422377766765,46.862877866505386,17.218556524088385,17,0.21855652408838466,False
random_05,physical_hermitian_16x16,12,0.44246242076832093,46.862877866505386,20.73506238498414,21,0.2649376150158602,False
random_05,physical_hermitian_16x16,13,0.6090753299217067,46.862877866505386,28.543022797622413,29,0.4569772023775869,False
random_05,physical_hermitian_16x16,14,0.7209262007176507,46.862877866505386,33.78467649499501,34,0.21532350500498865,False
random_05,physical_hermitian_16x16,15,0.9900990099009901,46.862877866505386,46.39888897673801,46,0.3988889767380073,False
random_06,physical_hermitian_16x16,0,-0.9530614002818012,232.704,-221.78120009117626,-222,0.21879990882374045,False
random_06,physical_hermitian_16x16,1,-0.7417986157159894,232.704,-172.6195050715736,-173,0.3804949284264012,False
random_06,physical_hermitian_16x16,2,-0.514818686478649,232.704,-119.80036761832756,-120,0.19963238167244413,False
random_06,physical_hermitian_16x16,3,-0.48891906642445737,232.704,-113.77342243323693,-114,0.22657756676306917,False
random_06,physical_hermitian_16x16,4,-0.402034825509086,232.704,-93.55511203526635,-94,0.44488796473365255,False
random_06,physical_hermitian_16x16,5,-0.35466563858450584,232.704,-82.53211276116885,-83,0.46788723883115324,False
random_06,physical_hermitian_16x16,6,-0.20665517100143413,232.704,-48.08948491271773,-48,0.08948491271772951,False
random_06,physical_hermitian_16x16,7,-0.09868447368954003,232.704,-22.964271765450725,-23,0.03572823454927487,False
random_06,physical_hermitian_16x16,8,-0.01914293249774976,232.704,-4.45463696395636,-4,0.4546369639563599,False
random_06,physical_hermitian_16x16,9,0.036662898379657693,232.704,8.531603104539863,9,0.4683968954601365,False
random_06,physical_hermitian_16x16,10,0.17222683061384772,232.704,40.077872391164824,40,0.07787239116482425,False
random_06,physical_hermitian_16x16,11,0.29452123620670834,232.704,68.53626975024586,69,0.46373024975413557,False
random_06,physical_hermitian_16x16,12,0.39240905693573713,232.704,91.31515718517377,91,0.3151571851737742,False
random_06,physical_hermitian_16x16,13,0.47796777495474585,232.704,111.22501310306919,111,0.22501310306918754,False
random_06,physical_hermitian_16x16,14,0.7832752679875478,232.704,182.27128796177433,182,0.271287961774334,False
random_06,physical_hermitian_16x16,15,0.9900990099009909,232.704,230.40000000000018,230,0.4000000000001762,False
random_07,physical_hermitian_16x16,0,-0.9900990099009906,177.0198589039942,-175.2671870336577,-175,0.2671870336577058,False
random_07,physical_hermitian_16x16,1,-0.7840453642712807,177.0198589039942,-138.79159975763284,-139,0.20840024236716204,False
random_07,physical_hermitian_16x16,2,-0.6549647839045211,177.0198589039942,-115.94177363386336,-116,0.0582263661366369,False
random_07,physical_hermitian_16x16,3,-0.5669628804029966,177.0198589039942,-100.36368909274059,-100,0.3636890927405858,False
random_07,physical_hermitian_16x16,4,-0.48518666573926156,177.0198589039942,-85.88767511126348,-86,0.11232488873652358,False
random_07,physical_hermitian_16x16,5,-0.3081115008260445,177.0198589039942,-54.54185440292429,-55,0.45814559707571334,False
random_07,physical_hermitian_16x16,6,-0.10736032026616162,177.0198589039942,-19.004908745403558,-19,0.0049087454035579015,False
random_07,physical_hermitian_16x16,7,-0.08120624258348791,177.0198589039942,-14.375117604252555,-14,0.375117604252555,False
random_07,physical_hermitian_16x16,8,-0.005666329627804621,177.0198589039942,-1.003052871217496,-1,0.0030528712174959782,False
random_07,physical_hermitian_16x16,9,0.1669324193498998,177.0198589039942,29.550353319821653,30,0.44964668017834697,False
random_07,physical_hermitian_16x16,10,0.17560305960710568,177.0198589039942,31.08522883475953,31,0.0852288347595298,False
random_07,physical_hermitian_16x16,11,0.21287695158596345,177.0198589039942,37.68344793365965,38,0.3165520663403498,False
random_07,physical_hermitian_16x16,12,0.3932957483347032,177.0198589039942,69.62115787774997,70,0.37884212225003466,False
random_07,physical_hermitian_16x16,13,0.473258349144942,177.0198589039942,83.77612619077486,84,0.22387380922513955,False
random_07,physical_hermitian_16x16,14,0.6673876225036237,177.0198589039942,118.1408627698636,118,0.14086276986360247,False
random_07,physical_hermitian_16x16,15,0.7808367725812521,177.0198589039942,138.22361530938343,138,0.22361530938343321,False
random_08,physical_hermitian_16x16,0,-0.9900990099009912,44.29119222694715,-43.85266557123485,-44,0.14733442876514857,False
random_08,physical_hermitian_16x16,1,-0.8605908509923287,44.29119222694715,-38.116594810053265,-38,0.11659481005326455,False
random_08,physical_hermitian_16x16,2,-0.742418791100162,44.29119222694715,-32.882613389514994,-33,0.11738661048500632,False
random_08,physical_hermitian_16x16,3,-0.5589273667741574,44.29119222694715,-24.755559442695603,-25,0.2444405573043973,False
random_08,physical_hermitian_16x16,4,-0.35255090913467607,44.29119222694715,-15.614900086268918,-16,0.3850999137310822,False
random_08,physical_hermitian_16x16,5,-0.30131332779597875,44.29119222694715,-13.345526521952834,-13,0.3455265219528343,False
random_08,physical_hermitian_16x16,6,-0.2989438749767333,44.29119222694715,-13.24058063166295,-13,0.24058063166295085,False
random_08,physical_hermitian_16x16,7,-0.2181594741625855,44.29119222694715,-9.662543206264784,-10,0.33745679373521575,False
random_08,physical_hermitian_16x16,8,0.02259965825049651,44.29119222694715,1.000965807836053,1,0.0009658078360530453,False
random_08,physical_hermitian_16x16,9,0.17837296841096206,44.29119222694715,7.900351431981093,8,0.09964856801890676,False
random_08,physical_hermitian_16x16,10,0.30298036832157194,44.29119222694715,13.419361734321992,13,0.419361734321992,False
random_08,physical_hermitian_16x16,11,0.39125808050791594,44.29119222694715,17.32928685412247,17,0.3292868541224685,False
random_08,physical_hermitian_16x16,12,0.5051878210604739,44.29119222694715,22.37537089330203,22,0.3753708933020299,False
random_08,physical_hermitian_16x16,13,0.6294184336668225,44.29119222694715,27.87769283672122,28,0.12230716327878,False
random_08,physical_hermitian_16x16,14,0.8276458003196265,44.29119222694715,36.6574192377821,37,0.34258076221789935,False
random_08,physical_hermitian_16x16,15,0.9447475571225692,44.29119222694715,41.843995658454446,42,0.15600434154555387,False
random_09,physical_hermitian_16x16,0,-0.8623818826986377,103.25630471104074,-89.04636645721153,-89,0.04636645721153343,False
random_09,physical_hermitian_16x16,1,-0.6772353769225677,103.25630471104074,-69.92882244061319,-70,0.07117755938681114,False
random_09,physical_hermitian_16x16,2,-0.43140307351052265,103.25630471104074,-44.54508721168204,-45,0.4549127883179622,False
random_09,physical_hermitian_16x16,3,-0.3078537184352245,103.25630471104074,-31.787837357174485,-32,0.21216264282551478,False
random_09,physical_hermitian_16x16,4,-0.30293641235184837,103.25630471104074,-31.280094501871943,-31,0.2800945018719432,False
random_09,physical_hermitian_16x16,5,-0.24516555211069846,103.25630471104074,-25.314888953392817,-25,0.314888953392817,False
random_09,physical_hermitian_16x16,6,-0.06259919177026324,103.25630471104074,-6.463761220095175,-6,0.46376122009517484,False
random_09,physical_hermitian_16x16,7,0.044097401475312555,103.25630471104074,4.553334723699971,5,0.4466652763000294,False
random_09,physical_hermitian_16x16,8,0.17678810761219668,103.25630471104074,18.254486708893243,18,0.25448670889324276,False
random_09,physical_hermitian_16x16,9,0.2164890797059521,103.25630471104074,22.353862380730575,22,0.3538623807305754,False
random_09,physical_hermitian_16x16,10,0.2564028047399863,103.25630471104074,26.475206134997503,26,0.47520613499750297,False
random_09,physical_hermitian_16x16,11,0.30795656206299094,103.25630471104074,31.798456610140722,32,0.20154338985927822,False
random_09,physical_hermitian_16x16,12,0.4045351693362955,103.25630471104074,41.77080671132099,42,0.22919328867900646,False
random_09,physical_hermitian_16x16,13,0.6199989027778853,103.25630471104074,64.01879562574425,64,0.018795625744246536,False
random_09,physical_hermitian_16x16,14,0.6986588359584454,103.25630471104074,72.14092965478626,72,0.1409296547862624,False
random_09,physical_hermitian_16x16,15,0.9900990099009899,103.25630471104074,102.23396506043635,102,0.23396506043634702,False
random_10,physical_hermitian_16x16,0,-0.9900990099009912,39.09690326156945,-38.709805209474744,-39,0.29019479052525554,False
random_10,physical_hermitian_16x16,1,-0.6819332161369395,39.09690326156945,-26.661476982156856,-27,0.3385230178431442,False
random_10,physical_hermitian_16x16,2,-0.5550757721340803,39.09690326156945,-21.701743765967105,-22,0.2982562340328947,False
random_10,physical_hermitian_16x16,3,-0.5165683810607802,39.09690326156945,-20.19622402231887,-20,0.19622402231886937,False
random_10,physical_hermitian_16x16,4,-0.3542449558905977,39.09690326156945,-13.849880771353634,-14,0.15011922864636595,False
random_10,physical_hermitian_16x16,5,-0.3413056159470728,39.09690326156945,-13.343992649313082,-13,0.3439926493130816,False
random_10,physical_hermitian_16x16,6,-0.28989824737780295,39.09690326156945,-11.334123733428491,-11,0.3341237334284912,False
random_10,physical_hermitian_16x16,7,-0.17648687138246794,39.09690326156945,-6.900090137377399,-7,0.09990986262260115,False
random_10,physical_hermitian_16x16,8,-0.07867976638949155,39.09690326156945,-3.0761352151728345,-3,0.0761352151728345,False
random_10,physical_hermitian_16x16,9,0.10293268797491259,39.09690326156945,4.024349344208471,4,0.02434934420847057,False
random_10,physical_hermitian_16x16,10,0.11190599590203372,39.09690326156945,4.3751778961714,4,0.37517789617140007,False
random_10,physical_hermitian_16x16,11,0.1796024589894662,39.09690326156945,7.021899964651155,7,0.021899964651154846,False
random_10,physical_hermitian_16x16,12,0.3031710871189501,39.09690326156945,11.853050664794436,12,0.14694933520556397,False
random_10,physical_hermitian_16x16,13,0.4377750152609501,39.09690326156945,17.115647421989454,17,0.1156474219894541,False
random_10,physical_hermitian_16x16,14,0.6491376913831075,39.09690326156945,25.37927352344388,25,0.37927352344388154,False
random_10,physical_hermitian_16x16,15,0.7754984529116995,39.09690326156945,30.31958799298549,30,0.3195879929854897,False
random_11,physical_hermitian_16x16,0,-0.9900990099009911,57.04301431212522,-56.47823199220325,-56,0.4782319922032485,False
random_11,physical_hermitian_16x16,1,-0.8234849030332164,57.04301431212522,-46.974061109542816,-47,0.02593889045718356,False
random_11,physical_hermitian_16x16,2,-0.8094561144914019,57.04301431212522,-46.17381672397031,-46,0.17381672397031167,False
random_11,physical_hermitian_16x16,3,-0.46601645496377536,57.04301431212522,-26.5829833101845,-27,0.417016689815501,False
random_11,physical_hermitian_16x16,4,-0.4015658120823108,57.04301431212522,-22.90652436587144,-23,0.09347563412855919,False
random_11,physical_hermitian_16x16,5,-0.38403560549489846,57.04301431212522,-21.90654854061117,-22,0.09345145938883093,False
random_11,physical_hermitian_16x16,6,-0.24745787258801882,57.04301431212522,-14.115742967686417,-14,0.11574296768641723,False
random_11,physical_hermitian_16x16,7,-0.12557853903588764,57.04301431212522,-7.163378399519915,-7,0.16337839951991473,False
random_11,physical_hermitian_16x16,8,-0.01850718531431153,57.04301431212522,-1.0557056367614264,-1,0.05570563676142637,False
random_11,physical_hermitian_16x16,9,0.06037647839814429,57.04301431212522,3.444056321381064,3,0.4440563213810642,False
random_11,physical_hermitian_16x16,10,0.08791303886539449,57.04301431212522,5.0148247342211185,5,0.014824734221118518,False
random_11,physical_hermitian_16x16,11,0.1332407590304937,57.04301431212522,7.6004545243348804,8,0.39954547566511955,False
random_11,physical_hermitian_16x16,12,0.24818308831892233,57.04301431212522,14.157111459003724,14,0.15711145900372436,False
random_11,physical_hermitian_16x16,13,0.3884482528348293,57.04301431212522,22.158259245977206,22,0.15825924597720586,False
random_11,physical_hermitian_16x16,14,0.5199024314870065,57.04301431212522,29.656801840222016,30,0.34319815977798385,False
random_11,physical_hermitian_16x16,15,0.7119001912127975,57.04301431212522,40.60893279615629,41,0.3910672038437113,False
random_12,physical_hermitian_16x16,0,-0.9900990099009908,49.59573004529589,-49.10468321316428,-49,0.10468321316427875,False
random_12,physical_hermitian_16x16,1,-0.6771065294177822,49.59573004529589,-33.581592644911524,-34,0.41840735508847615,False
random_12,physical_hermitian_16x16,2,-0.6217064578674191,49.59573004529589,-30.833985651809638,-31,0.16601434819036243,False
random_12,physical_hermitian_16x16,3,-0.4638232597357509,49.59573004529589,-23.00365317858346,-23,0.003653178583459038,False
random_12,physical_hermitian_16x16,4,-0.4565682149841784,49.59573004529589,-22.643833937617927,-23,0.3561660623820728,False
random_12,physical_hermitian_16x16,5,-0.35392387950229354,49.59573004529589,-17.55311318437958,-18,0.4468868156204202,False
random_12,physical_hermitian_16x16,6,-0.15166205487153858,49.59573004529589,-7.52179033152368,-8,0.4782096684763202,False
random_12,physical_hermitian_16x16,7,-0.08609651674276665,49.59573004529589,-4.2700196022145525,-4,0.27001960221455246,False
random_12,physical_hermitian_16x16,8,-0.02090854203152348,49.59573004529589,-1.036974406236161,-1,0.036974406236160995,False
random_12,physical_hermitian_16x16,9,0.08121820542930608,49.59573004529589,4.028076191235249,4,0.028076191235249404,False
random_12,physical_hermitian_16x16,10,0.2610437292497305,49.59573004529589,12.946654325886945,13,0.05334567411305535,False
random_12,physical_hermitian_16x16,11,0.3841459452342508,49.59573004529589,19.05199859783292,19,0.05199859783292027,False
random_12,physical_hermitian_16x16,12,0.45379537166745,49.59573004529589,22.506312749023564,23,0.4936872509764356,False
